question_id,depth,question,expression,expression_json,template_expression,answer,template_depth_requested,template_actual_depth,bound_expression_depth,tree_seed,binding_seed,master_seed,derived_prob,template_internal_nodes,template_leaf_slots,bound_leaf_count,leaf_1_key,leaf_1_concept,leaf_1_label,leaf_1_entity,leaf_1_period,leaf_1_unit,leaf_1_value,leaf_2_key,leaf_2_concept,leaf_2_label,leaf_2_entity,leaf_2_period,leaf_2_unit,leaf_2_value,leaf_3_key,leaf_3_concept,leaf_3_label,leaf_3_entity,leaf_3_period,leaf_3_unit,leaf_3_value,leaf_4_key,leaf_4_concept,leaf_4_label,leaf_4_entity,leaf_4_period,leaf_4_unit,leaf_4_value,leaf_5_key,leaf_5_concept,leaf_5_label,leaf_5_entity,leaf_5_period,leaf_5_unit,leaf_5_value,leaf_6_key,leaf_6_concept,leaf_6_label,leaf_6_entity,leaf_6_period,leaf_6_unit,leaf_6_value,leaf_7_key,leaf_7_concept,leaf_7_label,leaf_7_entity,leaf_7_period,leaf_7_unit,leaf_7_value,leaf_8_key,leaf_8_concept,leaf_8_label,leaf_8_entity,leaf_8_period,leaf_8_unit,leaf_8_value,leaf_9_key,leaf_9_concept,leaf_9_label,leaf_9_entity,leaf_9_period,leaf_9_unit,leaf_9_value,leaf_10_key,leaf_10_concept,leaf_10_label,leaf_10_entity,leaf_10_period,leaf_10_unit,leaf_10_value,leaf_11_key,leaf_11_concept,leaf_11_label,leaf_11_entity,leaf_11_period,leaf_11_unit,leaf_11_value,leaf_12_key,leaf_12_concept,leaf_12_label,leaf_12_entity,leaf_12_period,leaf_12_unit,leaf_12_value,leaf_13_key,leaf_13_concept,leaf_13_label,leaf_13_entity,leaf_13_period,leaf_13_unit,leaf_13_value,leaf_14_key,leaf_14_concept,leaf_14_label,leaf_14_entity,leaf_14_period,leaf_14_unit,leaf_14_value
11,0,give the total liabilities for Orion Financial Group in 2023.,57_total_liabilities,"{""leaf"": ""57_total_liabilities"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",154461.0,3,0,0,947908204,436927209,704805092,0.331,0,1,1,57_total_liabilities,total_liabilities,total liabilities,Orion Financial Group,2023,M_USD,154461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,3,Which quantity is given by the result of operating income scaled by ratio of result of operating expenses scaled by income tax to gross profit for Meridian Systems Inc in 2022?,"mul(operating_income, ratio(mul(8_operating_expenses, 8_income_tax), gross_profit))","{""op"": ""mul"", ""left"": {""derived"": ""operating_income"", ""expanded"": {""op"": ""diff"", ""left"": {""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""8_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""8_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""right"": {""leaf"": ""8_operating_expenses"", ""depth"": 0}, ""depth"": 2}, ""depth"": 2}, ""right"": {""op"": ""ratio"", ""left"": {""op"": ""mul"", ""left"": {""leaf"": ""8_operating_expenses"", ""depth"": 0}, ""right"": {""leaf"": ""8_income_tax"", ""depth"": 0}, ""depth"": 1}, ""right"": {""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""8_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""8_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""depth"": 2}, ""depth"": 3}","{""op"": ""mul"", ""left"": {""kind"": ""derived_concept"", ""name"": ""operating_income"", ""depth"": 0}, ""right"": {""op"": ""ratio"", ""left"": {""op"": ""mul"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""rate""], ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}, ""right"": {""kind"": ""derived_concept"", ""name"": ""gross_profit"", ""depth"": 0}, ""depth"": 2, ""kind"": ""node""}, ""depth"": 3, ""kind"": ""node""}",4830.136095820702,3,3,3,196558930,939630148,704805092,0.519,3,4,7,8_revenue,revenue,revenue,Meridian Systems Inc,2022,M_USD,163960.0,8_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Meridian Systems Inc,2022,M_USD,84255.0,8_operating_expenses,operating_expenses,operating expenses,Meridian Systems Inc,2022,M_USD,26227.0,8_operating_expenses,operating_expenses,operating expenses,Meridian Systems Inc,2022,M_USD,26227.0,8_income_tax,income_tax,income tax,Meridian Systems Inc,2022,ratio,0.2744866082170515,8_revenue,revenue,revenue,Meridian Systems Inc,2022,M_USD,163960.0,8_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Meridian Systems Inc,2022,M_USD,84255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,6,provide the result of the maximum of short term investments for Pacific Crest Energy using values from 2020 through 2025 scaled by growth between difference between total liabilities and longterm liabilities for Pacific Crest Energy in 2023 and difference between current assets and total liabilities for Pacific Crest Energy in 2021 .,"mul(max(max(max(max(max(48_short_term_investments, 49_short_term_investments), 50_short_term_investments), 51_short_term_investments), 52_short_term_investments), 53_short_term_investments), growth(diff(51_total_liabilities, longterm_liabilities), diff(current_assets, 49_total_liabilities)))","{""op"": ""mul"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""leaf"": ""48_short_term_investments"", ""depth"": 0}, ""right"": {""leaf"": ""49_short_term_investments"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""50_short_term_investments"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""51_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""52_short_term_investments"", ""depth"": 0}, ""depth"": 4}, ""right"": {""leaf"": ""53_short_term_investments"", ""depth"": 0}, ""depth"": 5}, ""right"": {""op"": ""growth"", ""left"": {""op"": ""diff"", ""left"": {""leaf"": ""51_total_liabilities"", ""depth"": 0}, ""right"": {""derived"": ""longterm_liabilities"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""51_total_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""51_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""depth"": 2}, ""right"": {""op"": ""diff"", ""left"": {""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""49_cash"", ""depth"": 0}, ""right"": {""leaf"": ""49_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""49_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""49_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}, ""right"": {""leaf"": ""49_total_liabilities"", ""depth"": 0}, ""depth"": 4}, ""depth"": 5}, ""depth"": 6}","{""op"": ""mul"", ""left"": {""kind"": ""time_agg"", ""op"": ""max"", ""depth"": 0}, ""right"": {""op"": ""growth"", ""left"": {""op"": ""diff"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""derived_concept"", ""name"": ""longterm_liabilities"", ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}, ""right"": {""op"": ""diff"", ""left"": {""kind"": ""derived_concept"", ""name"": ""current_assets"", ""depth"": 0}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}, ""depth"": 2, ""kind"": ""node""}, ""depth"": 3, ""kind"": ""node""}",-52253.49822129539,4,3,6,740779708,716486070,704805092,0.484,4,5,14,48_short_term_investments,short_term_investments,short term investments,Pacific Crest Energy,2020,M_USD,15989.0,49_short_term_investments,short_term_investments,short term investments,Pacific Crest Energy,2021,M_USD,4148.0,50_short_term_investments,short_term_investments,short term investments,Pacific Crest Energy,2022,M_USD,28435.0,51_short_term_investments,short_term_investments,short term investments,Pacific Crest Energy,2023,M_USD,28077.0,52_short_term_investments,short_term_investments,short term investments,Pacific Crest Energy,2024,M_USD,21502.0,53_short_term_investments,short_term_investments,short term investments,Pacific Crest Energy,2025,M_USD,2771.0,51_total_liabilities,total_liabilities,total liabilities,Pacific Crest Energy,2023,M_USD,64637.0,51_total_liabilities,total_liabilities,total liabilities,Pacific Crest Energy,2023,M_USD,64637.0,51_current_liabilities,current_liabilities,current liabilities,Pacific Crest Energy,2023,M_USD,27314.0,49_cash,cash,cash,Pacific Crest Energy,2021,M_USD,33062.0,49_accounts_receivable,accounts_receivable,accounts receivable,Pacific Crest Energy,2021,M_USD,13101.0,49_inventories,inventories,inventories,Pacific Crest Energy,2021,M_USD,5500.0,49_short_term_investments,short_term_investments,short term investments,Pacific Crest Energy,2021,M_USD,4148.0,49_total_liabilities,total_liabilities,total liabilities,Pacific Crest Energy,2021,M_USD,88419.0
14,5,What is the value of the the minimum of revenue for Atlas Global Industries using values from 2020 through 2025 ?,"min(min(min(min(min(24_revenue, 25_revenue), 26_revenue), 27_revenue), 28_revenue), 29_revenue)","{""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""leaf"": ""24_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""25_revenue"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""26_revenue"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""27_revenue"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""28_revenue"", ""depth"": 0}, ""depth"": 4}, ""right"": {""leaf"": ""29_revenue"", ""depth"": 0}, ""depth"": 5}","{""kind"": ""time_agg"", ""op"": ""min"", ""depth"": 0}",72714.0,4,0,5,172890181,900548658,704805092,0.455,0,1,6,24_revenue,revenue,revenue,Atlas Global Industries,2020,M_USD,72714.0,25_revenue,revenue,revenue,Atlas Global Industries,2021,M_USD,83268.0,26_revenue,revenue,revenue,Atlas Global Industries,2022,M_USD,87003.0,27_revenue,revenue,revenue,Atlas Global Industries,2023,M_USD,89374.0,28_revenue,revenue,revenue,Atlas Global Industries,2024,M_USD,91983.0,29_revenue,revenue,revenue,Atlas Global Industries,2025,M_USD,98381.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,4,which value corresponds to the longterm assets for Helix BioSciences in 2022 ?,longterm_assets,"{""derived"": ""longterm_assets"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""74_total_assets"", ""depth"": 0}, ""right"": {""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""74_cash"", ""depth"": 0}, ""right"": {""leaf"": ""74_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""74_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""74_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}, ""depth"": 4}, ""depth"": 4}","{""kind"": ""derived_concept"", ""name"": ""longterm_assets"", ""depth"": 0}",226620.0,2,0,4,124883481,937274294,704805092,0.538,0,1,5,74_total_assets,total_assets,total assets,Helix BioSciences,2022,M_USD,357136.0,74_cash,cash,cash,Helix BioSciences,2022,M_USD,62300.0,74_accounts_receivable,accounts_receivable,accounts receivable,Helix BioSciences,2022,M_USD,29904.0,74_inventories,inventories,inventories,Helix BioSciences,2022,M_USD,18073.0,74_short_term_investments,short_term_investments,short term investments,Helix BioSciences,2022,M_USD,20239.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,5,what does the following give: sum of difference between sum of cost of goods sold and revenue and result of capex scaled by income tax for Crimson Pharmaceuticals in 2021 and ratio of sum of sum of sum of accounts receivable for Crimson Pharmaceuticals in 2022 and accounts receivable for Crimson Pharmaceuticals in 2023 and accounts receivable for Crimson Pharmaceuticals in 2024 and accounts receivable for Crimson Pharmaceuticals in 2025 to 4.0,"sum(diff(sum(85_cost_of_goods_sold, 85_revenue), mul(85_capex, 85_income_tax)), ratio(sum(sum(sum(86_accounts_receivable, 87_accounts_receivable), 88_accounts_receivable), 89_accounts_receivable), 4.0))","{""op"": ""sum"", ""left"": {""op"": ""diff"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""85_cost_of_goods_sold"", ""depth"": 0}, ""right"": {""leaf"": ""85_revenue"", ""depth"": 0}, ""depth"": 1}, ""right"": {""op"": ""mul"", ""left"": {""leaf"": ""85_capex"", ""depth"": 0}, ""right"": {""leaf"": ""85_income_tax"", ""depth"": 0}, ""depth"": 1}, ""depth"": 2}, ""right"": {""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""86_accounts_receivable"", ""depth"": 0}, ""right"": {""leaf"": ""87_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""88_accounts_receivable"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""89_accounts_receivable"", ""depth"": 0}, ""depth"": 3}, ""right"": {""literal"": 4.0, ""depth"": 0}, ""depth"": 4}, ""depth"": 5}","{""op"": ""sum"", ""left"": {""op"": ""diff"", ""left"": {""op"": ""sum"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}, ""right"": {""op"": ""mul"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""rate""], ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}, ""depth"": 2, ""kind"": ""node""}, ""right"": {""kind"": ""time_agg"", ""op"": ""avg"", ""depth"": 0}, ""depth"": 3, ""kind"": ""node""}",853751.0816693318,3,3,5,240734351,497684426,704805092,0.27,4,5,8,85_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Crimson Pharmaceuticals,2021,M_USD,249019.0,85_revenue,revenue,revenue,Crimson Pharmaceuticals,2021,M_USD,550238.0,85_capex,capex,capex,Crimson Pharmaceuticals,2021,M_USD,15521.0,85_income_tax,income_tax,income tax,Crimson Pharmaceuticals,2021,ratio,0.1734693853919364,86_accounts_receivable,accounts_receivable,accounts receivable,Crimson Pharmaceuticals,2022,M_USD,64113.0,87_accounts_receivable,accounts_receivable,accounts receivable,Crimson Pharmaceuticals,2023,M_USD,30873.0,88_accounts_receivable,accounts_receivable,accounts receivable,Crimson Pharmaceuticals,2024,M_USD,78674.0,89_accounts_receivable,accounts_receivable,accounts receivable,Crimson Pharmaceuticals,2025,M_USD,55086.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0,Could you give the current liabilities for Meridian Systems Inc in 2020,6_current_liabilities,"{""leaf"": ""6_current_liabilities"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",18206.0,1,0,0,25962193,142459104,704805092,0.325,0,1,1,6_current_liabilities,current_liabilities,current liabilities,Meridian Systems Inc,2020,M_USD,18206.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1,What do we obtain as the sum of inventories and current liabilities for Crimson Pharmaceuticals in 2021 ?,"sum(85_inventories, 85_current_liabilities)","{""op"": ""sum"", ""left"": {""leaf"": ""85_inventories"", ""depth"": 0}, ""right"": {""leaf"": ""85_current_liabilities"", ""depth"": 0}, ""depth"": 1}","{""op"": ""sum"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}",84169.0,1,1,1,627685473,754039896,704805092,0.261,1,2,2,85_inventories,inventories,inventories,Crimson Pharmaceuticals,2021,M_USD,18920.0,85_current_liabilities,current_liabilities,current liabilities,Crimson Pharmaceuticals,2021,M_USD,65249.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,5,State the the maximum of current liabilities for Pinnacle Health Group using values from 2020 through 2025 .,"max(max(max(max(max(30_current_liabilities, 31_current_liabilities), 32_current_liabilities), 33_current_liabilities), 34_current_liabilities), 35_current_liabilities)","{""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""leaf"": ""30_current_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""31_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""32_current_liabilities"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""33_current_liabilities"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""34_current_liabilities"", ""depth"": 0}, ""depth"": 4}, ""right"": {""leaf"": ""35_current_liabilities"", ""depth"": 0}, ""depth"": 5}","{""kind"": ""time_agg"", ""op"": ""max"", ""depth"": 0}",10051.0,3,0,5,498605869,182408116,704805092,0.323,0,1,6,30_current_liabilities,current_liabilities,current liabilities,Pinnacle Health Group,2020,M_USD,2848.0,31_current_liabilities,current_liabilities,current liabilities,Pinnacle Health Group,2021,M_USD,1346.0,32_current_liabilities,current_liabilities,current liabilities,Pinnacle Health Group,2022,M_USD,3544.0,33_current_liabilities,current_liabilities,current liabilities,Pinnacle Health Group,2023,M_USD,4458.0,34_current_liabilities,current_liabilities,current liabilities,Pinnacle Health Group,2024,M_USD,6777.0,35_current_liabilities,current_liabilities,current liabilities,Pinnacle Health Group,2025,M_USD,10051.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2,Could you give the average operating expenses for Meridian Systems Inc across years 2021 through 2022,"ratio(sum(7_operating_expenses, 8_operating_expenses), 2.0)","{""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""7_operating_expenses"", ""depth"": 0}, ""right"": {""leaf"": ""8_operating_expenses"", ""depth"": 0}, ""depth"": 1}, ""right"": {""literal"": 2.0, ""depth"": 0}, ""depth"": 2}","{""kind"": ""time_agg"", ""op"": ""avg"", ""depth"": 0}",17411.0,1,0,2,719525752,934006424,704805092,0.129,0,1,2,7_operating_expenses,operating_expenses,operating expenses,Meridian Systems Inc,2021,M_USD,8595.0,8_operating_expenses,operating_expenses,operating expenses,Meridian Systems Inc,2022,M_USD,26227.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0,What's the value of the inventories for Atlas Global Industries in 2023?,27_inventories,"{""leaf"": ""27_inventories"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",3957.0,2,0,0,858869272,814370486,704805092,0.227,0,1,1,27_inventories,inventories,inventories,Atlas Global Industries,2023,M_USD,3957.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,4,what's the value of the the minimum of cash for ClearPath Logistics using values from 2020 through 2024?,"min(min(min(min(78_cash, 79_cash), 80_cash), 81_cash), 82_cash)","{""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""leaf"": ""78_cash"", ""depth"": 0}, ""right"": {""leaf"": ""79_cash"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""80_cash"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""81_cash"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""82_cash"", ""depth"": 0}, ""depth"": 4}","{""kind"": ""time_agg"", ""op"": ""min"", ""depth"": 0}",24389.0,2,0,4,534200958,845863420,704805092,0.216,0,1,5,78_cash,cash,cash,ClearPath Logistics,2020,M_USD,24389.0,79_cash,cash,cash,ClearPath Logistics,2021,M_USD,97139.0,80_cash,cash,cash,ClearPath Logistics,2022,M_USD,92533.0,81_cash,cash,cash,ClearPath Logistics,2023,M_USD,153258.0,82_cash,cash,cash,ClearPath Logistics,2024,M_USD,104931.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0,provide the current liabilities for Pacific Crest Energy in 2025.,53_current_liabilities,"{""leaf"": ""53_current_liabilities"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",54399.0,2,0,0,734996801,304496350,704805092,0.24,0,1,1,53_current_liabilities,current_liabilities,current liabilities,Pacific Crest Energy,2025,M_USD,54399.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2,which result follows from the average revenue for Helix BioSciences across years 2023 through 2024,"ratio(sum(75_revenue, 76_revenue), 2.0)","{""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""75_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""76_revenue"", ""depth"": 0}, ""depth"": 1}, ""right"": {""literal"": 2.0, ""depth"": 0}, ""depth"": 2}","{""kind"": ""time_agg"", ""op"": ""avg"", ""depth"": 0}",271795.0,3,0,2,486286115,970166212,704805092,0.431,0,1,2,75_revenue,revenue,revenue,Helix BioSciences,2023,M_USD,248743.0,76_revenue,revenue,revenue,Helix BioSciences,2024,M_USD,294847.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,4,what do we obtain as the average non operating expenses for Cobalt Semiconductor across years 2021 through 2024 ?,"ratio(sum(sum(sum(67_non_operating_expenses, 68_non_operating_expenses), 69_non_operating_expenses), 70_non_operating_expenses), 4.0)","{""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""67_non_operating_expenses"", ""depth"": 0}, ""right"": {""leaf"": ""68_non_operating_expenses"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""69_non_operating_expenses"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""70_non_operating_expenses"", ""depth"": 0}, ""depth"": 3}, ""right"": {""literal"": 4.0, ""depth"": 0}, ""depth"": 4}","{""kind"": ""time_agg"", ""op"": ""avg"", ""depth"": 0}",5494.0,3,0,4,242631699,233061783,704805092,0.462,0,1,4,67_non_operating_expenses,non_operating_expenses,non operating expenses,Cobalt Semiconductor,2021,M_USD,3812.0,68_non_operating_expenses,non_operating_expenses,non operating expenses,Cobalt Semiconductor,2022,M_USD,8757.0,69_non_operating_expenses,non_operating_expenses,non operating expenses,Cobalt Semiconductor,2023,M_USD,4726.0,70_non_operating_expenses,non_operating_expenses,non operating expenses,Cobalt Semiconductor,2024,M_USD,4681.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,5,what do we obtain as the average cash for Cobalt Semiconductor across years 2021 through 2025 ?,"ratio(sum(sum(sum(sum(67_cash, 68_cash), 69_cash), 70_cash), 71_cash), 5.0)","{""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""67_cash"", ""depth"": 0}, ""right"": {""leaf"": ""68_cash"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""69_cash"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""70_cash"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""71_cash"", ""depth"": 0}, ""depth"": 4}, ""right"": {""literal"": 5.0, ""depth"": 0}, ""depth"": 5}","{""kind"": ""time_agg"", ""op"": ""avg"", ""depth"": 0}",7265.8,1,0,5,392841786,759772087,704805092,0.527,0,1,5,67_cash,cash,cash,Cobalt Semiconductor,2021,M_USD,5108.0,68_cash,cash,cash,Cobalt Semiconductor,2022,M_USD,6222.0,69_cash,cash,cash,Cobalt Semiconductor,2023,M_USD,7204.0,70_cash,cash,cash,Cobalt Semiconductor,2024,M_USD,12572.0,71_cash,cash,cash,Cobalt Semiconductor,2025,M_USD,5223.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1,You should give the result of revenue scaled by income tax for Orion Financial Group in 2023 .,"mul(57_revenue, 57_income_tax)","{""op"": ""mul"", ""left"": {""leaf"": ""57_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""57_income_tax"", ""depth"": 0}, ""depth"": 1}","{""op"": ""mul"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""rate""], ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}",31746.184672327647,1,1,1,407426306,969638298,704805092,0.235,1,2,2,57_revenue,revenue,revenue,Orion Financial Group,2023,M_USD,127775.0,57_income_tax,income_tax,income tax,Orion Financial Group,2023,ratio,0.24845380295306316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,5,what do we obtain as the the maximum of cash for Cobalt Semiconductor using values from 2020 through 2025?,"max(max(max(max(max(66_cash, 67_cash), 68_cash), 69_cash), 70_cash), 71_cash)","{""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""leaf"": ""66_cash"", ""depth"": 0}, ""right"": {""leaf"": ""67_cash"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""68_cash"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""69_cash"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""70_cash"", ""depth"": 0}, ""depth"": 4}, ""right"": {""leaf"": ""71_cash"", ""depth"": 0}, ""depth"": 5}","{""kind"": ""time_agg"", ""op"": ""max"", ""depth"": 0}",12598.0,1,0,5,563596766,658353944,704805092,0.386,0,1,6,66_cash,cash,cash,Cobalt Semiconductor,2020,M_USD,12598.0,67_cash,cash,cash,Cobalt Semiconductor,2021,M_USD,5108.0,68_cash,cash,cash,Cobalt Semiconductor,2022,M_USD,6222.0,69_cash,cash,cash,Cobalt Semiconductor,2023,M_USD,7204.0,70_cash,cash,cash,Cobalt Semiconductor,2024,M_USD,12572.0,71_cash,cash,cash,Cobalt Semiconductor,2025,M_USD,5223.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
