company_name,ticker,sector,country,exchange,credit_rating,year,revenue,cost_of_goods_sold,operating_expenses,non_operating_expenses,income_tax,total_assets,total_liabilities,total_equity,cash,accounts_receivable,inventories,short_term_investments,current_liabilities,capex,dividends_paid,shares_outstanding,stock_price,employees
Ironclad Manufacturing,IRCL,Industrials,Japan,TSE,B,2020,51591,25132,7285,10720,0.22088590253935902,63626,27990,35636,9039,4912,1973,3801,8298,3417,1593,12717,200.85,253356
Ironclad Manufacturing,IRCL,Industrials,Japan,TSE,B,2021,53399,29144,6589,13117,0.21362991554031985,46602,17576,29026,6335,5823,1121,5237,8716,4395,1407,7028,76.41,445508
Ironclad Manufacturing,IRCL,Industrials,Japan,TSE,B,2022,50449,25860,10006,12213,0.11561638367783132,47574,33804,13770,4698,2284,1672,5661,12413,2903,430,11034,345.5,480488
Ironclad Manufacturing,IRCL,Industrials,Japan,TSE,B,2023,57689,24815,3292,13532,0.24988505587588375,49207,31770,17437,2141,5037,1042,848,15808,4035,3895,4374,79.77,255270
Ironclad Manufacturing,IRCL,Industrials,Japan,TSE,B,2024,66827,28404,5113,7097,0.27157167681598027,210782,79141,131641,14421,6628,1126,15288,35769,5083,1995,7325,642.51,431697
Ironclad Manufacturing,IRCL,Industrials,Japan,TSE,B,2025,67896,22948,5365,16077,0.13083005970360967,75850,56805,19045,15131,4331,1772,7529,17196,3232,6001,9670,608.05,62417
SilverLine Retail Inc,SLRI,Consumer,USA,NASDAQ,B,2020,247207,127143,59243,57968,0.1467322623428714,220679,126900,93779,19371,23001,9728,11129,57020,11187,372,8001,765.36,53195
SilverLine Retail Inc,SLRI,Consumer,USA,NASDAQ,B,2021,264205,121329,57821,45469,0.23041318484895776,421307,213754,207553,87004,17315,11641,31411,89525,19485,2947,11580,423.16,340470
SilverLine Retail Inc,SLRI,Consumer,USA,NASDAQ,B,2022,316544,139587,16497,16364,0.11359039099806756,398922,252163,146759,72129,23789,15952,18057,65187,7771,31646,8953,716.76,112328
SilverLine Retail Inc,SLRI,Consumer,USA,NASDAQ,B,2023,344346,122176,83180,23167,0.220937156870823,458425,322087,136338,79096,41432,5378,11698,95359,25082,10632,1228,370.95,497647
SilverLine Retail Inc,SLRI,Consumer,USA,NASDAQ,B,2024,390977,239082,71750,79769,0.15146731907422248,316100,161805,154295,13822,30832,35737,14589,73330,9990,23,14693,172.53,199354
SilverLine Retail Inc,SLRI,Consumer,USA,NASDAQ,B,2025,430362,150108,68052,58637,0.22279325819512927,1006696,602769,403927,87562,18715,4376,112605,267816,25743,896,9828,15.68,23729
Pacific Crest Energy,PCEN,Energy,Canada,TSX,BBB,2020,152767,108018,25196,23385,0.2879822146460274,171877,102498,69379,37072,18041,13189,14716,25709,13052,0,7283,460.29,467846
Pacific Crest Energy,PCEN,Energy,Canada,TSX,BBB,2021,155898,94603,20286,27509,0.2917647773728883,381355,242351,139004,92060,7490,7545,44737,99836,3608,675,5824,164.94,349462
Pacific Crest Energy,PCEN,Energy,Canada,TSX,BBB,2022,182558,106573,22245,12226,0.22655825382170638,154398,62376,92022,11191,20442,10346,12119,16576,8145,6943,8056,669.89,227407
Pacific Crest Energy,PCEN,Energy,Canada,TSX,BBB,2023,218857,69305,13396,45425,0.10856290669069864,495348,352973,142375,87582,18786,7495,65582,101387,20569,18743,649,126.15,328647
Pacific Crest Energy,PCEN,Energy,Canada,TSX,BBB,2024,230225,164175,13620,43802,0.12610754670853197,454363,137709,316654,44352,27482,13020,15401,54775,6563,2466,7507,642.35,114183
Pacific Crest Energy,PCEN,Energy,Canada,TSX,BBB,2025,263664,129669,55977,64977,0.2356795674592385,382631,285388,97243,59963,14167,16693,46311,125872,12350,2365,1899,125.87,210501
Orion Financial Group,ORFG,Financials,UK,LSE,AA,2020,181756,74455,30244,13936,0.25821045912409823,171689,97543,74146,11109,23258,2270,1891,46970,12268,13236,4328,559.4,397159
Orion Financial Group,ORFG,Financials,UK,LSE,AA,2021,191441,68364,15051,19946,0.19008382620220082,326077,141986,184091,59401,19073,7741,31201,38621,8442,23584,6340,452.8,99992
Orion Financial Group,ORFG,Financials,UK,LSE,AA,2022,229011,169366,39798,50966,0.2973564245398682,251924,153261,98663,42278,13926,4556,6493,44033,21279,0,7513,140.41,461723
Orion Financial Group,ORFG,Financials,UK,LSE,AA,2023,214154,99343,19685,21475,0.2233638700919653,156534,94503,62031,8292,9690,8927,5029,24312,5497,11781,3606,364.18,291982
Orion Financial Group,ORFG,Financials,UK,LSE,AA,2024,222151,141330,51022,21329,0.12202657360752259,387469,187765,199704,46795,13328,19204,7863,74406,12189,162,3321,493.41,93140
Orion Financial Group,ORFG,Financials,UK,LSE,AA,2025,227610,115167,20219,27704,0.15393890619607403,323738,90271,233467,50214,15491,3967,24337,32006,8555,16602,4498,138.08,398310
Titan Consumer Brands,TICB,Consumer,France,Euronext,A,2020,490371,269086,47046,64895,0.2043537564414939,367418,172439,194979,49296,42307,5889,25696,80727,26843,8624,3414,743.07,473395
Titan Consumer Brands,TICB,Consumer,France,Euronext,A,2021,576604,406052,77008,33930,0.2982547007063815,488576,304996,183580,60414,45801,50863,52537,83721,15365,8288,11321,559.13,206276
Titan Consumer Brands,TICB,Consumer,France,Euronext,A,2022,565673,260935,55330,141300,0.10318603289095006,512923,217608,295315,67215,54892,25017,75245,79632,43133,5376,2856,699.17,315271
Titan Consumer Brands,TICB,Consumer,France,Euronext,A,2023,631909,189960,110875,80237,0.2381501277281435,674321,353337,320984,131921,69387,18925,61048,106632,44004,52336,5102,746.81,259795
Titan Consumer Brands,TICB,Consumer,France,Euronext,A,2024,742367,344307,44774,93977,0.19307057502736663,2126826,1197825,929001,367086,82022,31986,251605,340903,46896,28033,9771,593.84,377377
Titan Consumer Brands,TICB,Consumer,France,Euronext,A,2025,864053,532498,173359,174692,0.16409276329384992,627253,391411,235842,77180,39268,36458,46001,146921,49781,0,8025,662.92,450228
Cobalt Semiconductor,CBSM,Technology,Taiwan,TWSE,BBB,2020,357344,259222,75671,85110,0.1131255182450318,260781,157960,102821,12423,46381,14902,37534,43809,27075,0,7495,701.87,262740
Cobalt Semiconductor,CBSM,Technology,Taiwan,TWSE,BBB,2021,391519,169107,95497,61972,0.12640547375962868,546783,327932,218851,93954,27074,4766,72203,101030,28022,21501,6234,284.09,324795
Cobalt Semiconductor,CBSM,Technology,Taiwan,TWSE,BBB,2022,395969,224519,74986,86472,0.18905126073659523,595533,235972,359561,121284,22639,12079,46329,116259,9418,2495,5362,372.9,87350
Cobalt Semiconductor,CBSM,Technology,Taiwan,TWSE,BBB,2023,466751,289533,49965,114187,0.2678663353742825,412532,279421,133111,26306,29774,7340,22412,78690,16224,996,8481,42.23,161887
Cobalt Semiconductor,CBSM,Technology,Taiwan,TWSE,BBB,2024,474349,221906,74934,39143,0.16031195390446487,337730,196557,141173,47239,25870,17652,18518,49350,46509,34321,5036,568.78,239586
Cobalt Semiconductor,CBSM,Technology,Taiwan,TWSE,BBB,2025,474895,344206,116890,78237,0.12941669493850494,485440,355940,129500,61779,51723,39623,66032,101392,21202,0,6084,675.09,225756
Helix BioSciences,HLXB,Healthcare,USA,NASDAQ,CCC,2020,181588,70423,28198,37454,0.25341902416635625,339506,116980,222526,73632,19558,10175,49778,40780,12394,6666,7722,59.0,335049
Helix BioSciences,HLXB,Healthcare,USA,NASDAQ,CCC,2021,187275,116519,25381,23826,0.10243815822102183,262325,139273,123052,33585,17998,5598,35228,60637,10375,3215,2540,586.48,449373
Helix BioSciences,HLXB,Healthcare,USA,NASDAQ,CCC,2022,210499,102384,45700,35698,0.12872785658804148,317075,237180,79895,46155,15480,14468,29391,81576,14967,62,4173,152.29,233749
Helix BioSciences,HLXB,Healthcare,USA,NASDAQ,CCC,2023,227131,161647,20408,49164,0.15789263330976205,255576,183001,72575,24647,22377,13616,29028,56022,7341,0,4573,517.84,320098
Helix BioSciences,HLXB,Healthcare,USA,NASDAQ,CCC,2024,216858,130041,23320,18623,0.28135863943076606,201965,55273,146692,40037,19367,19010,18953,18817,11902,6198,3943,553.44,487258
Helix BioSciences,HLXB,Healthcare,USA,NASDAQ,CCC,2025,249196,116609,48990,13334,0.15190743679232482,249699,102347,147352,32818,27244,7750,4346,34828,24026,15166,826,243.96,321279
ClearPath Logistics,CPTH,Industrials,USA,NYSE,CCC,2020,294275,112549,20276,59010,0.20874246704966848,218478,156629,61849,39477,20631,12280,23239,42910,25268,18807,292,421.76,189642
ClearPath Logistics,CPTH,Industrials,USA,NYSE,CCC,2021,310688,140785,72129,21898,0.13091098294166162,549563,245723,303840,124945,31486,18032,45939,94118,25012,14537,1798,376.49,42818
ClearPath Logistics,CPTH,Industrials,USA,NYSE,CCC,2022,357066,255493,52097,40104,0.17251371314974723,278861,203539,75322,45031,41548,16471,30503,52348,13493,2527,12867,126.75,117154
ClearPath Logistics,CPTH,Industrials,USA,NYSE,CCC,2023,341032,122293,22413,64170,0.256805944609228,867143,611474,255669,170492,15091,4160,104948,231363,10065,2328,3870,67.0,335455
ClearPath Logistics,CPTH,Industrials,USA,NYSE,CCC,2024,385801,251568,90285,35139,0.28023497343066994,739453,410682,328771,36952,48065,35833,105617,138383,23168,407,10955,204.83,287267
ClearPath Logistics,CPTH,Industrials,USA,NYSE,CCC,2025,365643,204819,19305,34151,0.13830950403848857,572903,419494,153409,84886,50224,6724,22894,157750,18032,26192,8882,360.14,479085
Crimson Pharmaceuticals,CRPH,Healthcare,Switzerland,SIX,B,2020,499647,245247,76371,65711,0.2522818892964911,737882,449414,288468,106506,44759,16422,37158,193488,29728,2763,5833,373.7,369406
Crimson Pharmaceuticals,CRPH,Healthcare,Switzerland,SIX,B,2021,555794,377101,52898,73063,0.29699246563816917,683168,494097,189071,154974,66831,53579,41975,125104,41000,9997,6006,425.29,339877
Crimson Pharmaceuticals,CRPH,Healthcare,Switzerland,SIX,B,2022,529884,253107,100152,130094,0.24828643191649064,386519,166350,220169,42523,31745,11652,49538,58401,28601,3258,7537,615.38,384156
Crimson Pharmaceuticals,CRPH,Healthcare,Switzerland,SIX,B,2023,575571,368559,120983,137357,0.17121946137521607,523240,387874,135366,129374,52458,14432,38536,108817,22140,0,14142,38.33,370210
Crimson Pharmaceuticals,CRPH,Healthcare,Switzerland,SIX,B,2024,663339,347696,36716,56927,0.22091678482175522,958102,505619,452483,160110,76959,36835,79324,188620,28845,32241,7519,411.26,273507
Crimson Pharmaceuticals,CRPH,Healthcare,Switzerland,SIX,B,2025,760620,413198,40719,154248,0.29814231310845374,560867,215008,345859,72366,95296,32036,8434,63259,62638,28223,13282,143.85,218187
