company_name,ticker,sector,country,exchange,credit_rating,year,revenue,cost_of_goods_sold,operating_expenses,non_operating_expenses,income_tax,total_assets,total_liabilities,total_equity,cash,accounts_receivable,inventories,short_term_investments,current_liabilities,capex,dividends_paid,shares_outstanding,stock_price,employees
Quantum Bridge Holdings,QBHD,Healthcare,USA,NYSE,AAA,2021,38980776,28887571,8329236,9391318,0.26092316679131405,60105136,31161150,28943986,11246337,2909383,2239044,2758955,11522453,2459150,0,1400206,56149.45,7295011
Quantum Bridge Holdings,QBHD,Healthcare,USA,NYSE,AAA,2022,42582193,24019496,4193989,7833709,0.20620829794655982,39963261,12244221,27719040,4832609,4757956,794345,4711958,3076916,4016692,1141966,616292,74900.02,43980781
Quantum Bridge Holdings,QBHD,Healthcare,USA,NYSE,AAA,2023,44868243,17487631,10893238,5125458,0.22917958357805396,32290361,11343595,20946766,5047285,4195864,1993683,4557259,5425726,4064147,613287,271925,73691.33,49860004
Quantum Bridge Holdings,QBHD,Healthcare,USA,NYSE,AAA,2024,46266269,24193685,10979992,11216159,0.2852079395792886,34218290,8393582,25824708,5302179,2347091,3575565,1705393,4173917,2753444,0,1408455,68308.19,23667028
Quantum Bridge Holdings,QBHD,Healthcare,USA,NYSE,AAA,2025,45062754,15803104,3717625,6389128,0.15145297604590383,86089810,59913691,26176119,17559643,4361089,1871826,2976063,27802147,3882570,5831544,777768,8308.91,33628165
NovaStar Technologies,NVST,Technology,Germany,XETRA,B,2020,51729103,37302964,2657118,6554847,0.1893471043612907,83381158,45307367,38073791,13186010,5032607,2014431,5030993,14003404,2960539,1129062,247978,55356.78,46193748
NovaStar Technologies,NVST,Technology,Germany,XETRA,B,2021,60449822,39076486,11368077,10744488,0.28812712474918006,81572907,38555868,43017039,19628017,5308594,3092796,12108463,13240325,5623269,0,1138452,64456.61,41367374
NovaStar Technologies,NVST,Technology,Germany,XETRA,B,2022,68509034,41527016,11589186,14213853,0.2051013312440335,73365245,41142552,32222693,17005612,3509093,5304687,10007338,12364949,2271963,201177,1283184,36184.48,34174614
NovaStar Technologies,NVST,Technology,Germany,XETRA,B,2023,76780612,39923813,17642486,10679917,0.11112716116522595,167521381,98344731,69176650,25808421,7361704,4290205,8902713,25121435,1554135,772124,334673,7232.82,21473021
NovaStar Technologies,NVST,Technology,Germany,XETRA,B,2024,85695437,46577490,5317498,19610860,0.29722744961645536,98900031,51240694,47659337,6883036,4588381,4816031,11086746,25156395,7824567,1493658,678320,73493.53,19186069
NovaStar Technologies,NVST,Technology,Germany,XETRA,B,2025,80765378,59270882,18165001,6186463,0.27205731622542423,182578475,136712395,45866080,21265444,4259139,8726699,23164649,60022873,4606882,0,1081450,34794.05,19274185
Atlas Global Industries,ATGL,Industrials,UK,LSE,B,2020,12967667,5498840,3079588,2528757,0.12256892775329548,10199728,6005674,4194054,2024970,1664733,121161,396274,1652907,879503,21925,1057897,5321.09,37156783
Atlas Global Industries,ATGL,Industrials,UK,LSE,B,2021,13390858,5429359,1251427,2982761,0.11128880700489219,14801843,7689031,7112812,3100586,1515199,333675,1387058,3215037,591088,424882,223458,53326.68,11441616
Atlas Global Industries,ATGL,Industrials,UK,LSE,B,2022,13446300,4402735,3223133,3038094,0.28231553312410884,12791481,7577792,5213689,1778484,1845223,626977,1330160,3383114,716768,254585,232334,31052.12,37843597
Atlas Global Industries,ATGL,Industrials,UK,LSE,B,2023,14153377,9655482,1558956,2710589,0.2611552319869774,10126268,6533408,3592860,2459802,1354884,361425,445558,1965472,1327277,43644,1272229,8758.42,36366943
Atlas Global Industries,ATGL,Industrials,UK,LSE,B,2024,13775975,5797037,2544896,2349967,0.2747240916979079,26200230,18394598,7805632,4960939,1320910,477219,3451260,6129836,292418,856267,1406368,77023.09,6307152
Atlas Global Industries,ATGL,Industrials,UK,LSE,B,2025,16529519,8521205,1628466,2824569,0.14090262859557873,11822407,7585918,4236489,2371729,1290396,761579,712848,2392526,988171,626525,156926,78533.5,23739776
Pinnacle Health Group,PNHG,Healthcare,USA,NYSE,AAA,2020,15973429,7041326,944718,3559151,0.24825047574329778,50000735,32104605,17896130,7924467,1789043,411037,1873370,9872316,633481,758714,830457,75561.97,17209432
Pinnacle Health Group,PNHG,Healthcare,USA,NYSE,AAA,2021,18109731,9414878,3526175,3584257,0.19216579968964104,15355992,8533762,6822230,933504,1714170,413560,2065550,4246237,1121274,490086,1260212,7334.94,40990798
Pinnacle Health Group,PNHG,Healthcare,USA,NYSE,AAA,2022,16906956,5120656,1310260,2977997,0.11359358833308453,35132390,16549164,18583226,4578528,778481,526940,4944762,7913609,359417,1752724,802997,33790.07,1327944
Pinnacle Health Group,PNHG,Healthcare,USA,NYSE,AAA,2023,18973222,10266072,2036542,2854392,0.23957181524341245,23231914,17177557,6054357,1613194,2500763,905161,1016063,6955969,917456,293003,1194455,7703.01,47985241
Pinnacle Health Group,PNHG,Healthcare,USA,NYSE,AAA,2024,19893791,8145384,3768824,2188216,0.26561241574267613,50143106,37536486,12606620,8673593,858784,592057,3149175,13851011,1516456,1083263,133202,67858.39,32422908
Pinnacle Health Group,PNHG,Healthcare,USA,NYSE,AAA,2025,20147552,14905122,4931475,4612948,0.2838304430880424,34995413,25621902,9373511,6379779,1947833,823394,4877741,10789567,1278210,0,990583,15579.33,42596166
Ironclad Manufacturing,IRCL,Industrials,Japan,TSE,CCC,2020,52150313,33298732,10041140,6761768,0.11538749828826918,105366875,51312481,54054394,22508801,4115476,4546887,5947136,22521167,5166961,101452,1089004,40812.24,48729005
Ironclad Manufacturing,IRCL,Industrials,Japan,TSE,CCC,2021,48762368,24219767,10617271,5759740,0.25380113067308846,33726209,19502332,14223877,6751383,2094956,1344985,5023924,7267561,4646636,867205,653453,54856.05,33203259
Ironclad Manufacturing,IRCL,Industrials,Japan,TSE,CCC,2022,46031400,26623510,9648689,8866647,0.11640760193462972,94897354,65440107,29457247,16081134,5245993,1628511,2364570,16445021,2246029,97247,411952,11901.8,9775893
Ironclad Manufacturing,IRCL,Industrials,Japan,TSE,CCC,2023,48133941,26456002,6334852,2659515,0.17078285746905178,116921586,76807388,40114198,11852888,3779660,1532865,7517115,20828234,4448375,3791056,1467478,46398.89,8894355
Ironclad Manufacturing,IRCL,Industrials,Japan,TSE,CCC,2024,49414543,17911686,5446780,7344226,0.11265343005539089,60143440,35463906,24679534,8211437,2356685,944321,2677743,14407510,1761325,3943800,169389,25415.65,47466761
Ironclad Manufacturing,IRCL,Industrials,Japan,TSE,CCC,2025,50057961,28987889,10552984,5802135,0.1669472447493914,39151504,28338181,10813323,9565871,2683730,1788161,5583750,8507487,4863930,493620,1453401,24378.68,34900409
SilverLine Retail Inc,SLRI,Consumer,USA,NASDAQ,BBB,2020,55130183,24623830,5847109,11421502,0.1730031074790475,38865659,17736819,21128840,9693029,3197149,2949697,535112,7658818,2027240,4129314,1198551,66755.62,3923354
SilverLine Retail Inc,SLRI,Consumer,USA,NASDAQ,BBB,2021,63806606,41970105,11778414,4966440,0.1605665285021382,105777022,44142108,61634914,13019898,4957715,3289561,9912443,17460897,5990142,913576,1305754,34336.6,2319876
SilverLine Retail Inc,SLRI,Consumer,USA,NASDAQ,BBB,2022,76003867,46798274,16147736,12826716,0.2828802497461169,176243585,86789990,89453595,31059875,4304392,4663360,15659391,35693060,7398588,42881,504079,64004.14,5744255
SilverLine Retail Inc,SLRI,Consumer,USA,NASDAQ,BBB,2023,72022012,28801638,14359072,11638662,0.2375328817594579,127418895,72262133,55156762,16803227,7775176,3161177,3963274,36089565,3142650,2535841,1381616,8239.6,41650228
SilverLine Retail Inc,SLRI,Consumer,USA,NASDAQ,BBB,2024,80984589,36989540,9605852,16751986,0.20422296596009432,112798135,40657293,72140842,21300650,6903509,1062808,1833604,17388911,3842414,126795,172950,64303.93,46531161
SilverLine Retail Inc,SLRI,Consumer,USA,NASDAQ,BBB,2025,91296929,48587975,14642389,10608514,0.18527387672433646,106846893,75912113,30934780,18008752,5353533,5123603,6985814,32972206,5109524,5024305,650034,1849.33,11132407
Pacific Crest Energy,PCEN,Energy,Canada,TSX,BB,2020,43266938,14198205,3043847,9708922,0.13739196712641868,62598483,37908562,24689921,5490998,5463042,1258003,6226997,15134717,2897170,3441491,528408,67873.15,31059453
Pacific Crest Energy,PCEN,Energy,Canada,TSX,BB,2021,49663812,30677077,5437639,8586719,0.11695039372460557,107792031,41180816,66611215,10475618,2895621,3378980,8786719,14601061,2517796,241655,286773,51386.88,34824930
Pacific Crest Energy,PCEN,Energy,Canada,TSX,BB,2022,54663609,40995236,8799885,8086301,0.12805930701955942,80684768,48637787,32046981,3372178,4149182,870979,2349126,22072022,3303597,0,747505,55248.69,21073707
Pacific Crest Energy,PCEN,Energy,Canada,TSX,BB,2023,63145745,32830406,4201347,3547032,0.25221132370908483,97071451,49536407,47535044,14393162,3587998,2608434,11061540,21869327,1834818,3710721,180168,62346.37,41252499
Pacific Crest Energy,PCEN,Energy,Canada,TSX,BB,2024,64580498,43280230,3766471,12515445,0.2092706549443929,43408723,15874279,27534444,9229370,7435447,2540643,6507131,5753364,5511189,553283,664214,79525.68,38893767
Pacific Crest Energy,PCEN,Energy,Canada,TSX,BB,2025,63698644,42347892,10674923,7651874,0.2421507918987599,60131365,25734230,34397135,3645866,3864085,1986224,1101011,8690549,4019479,257665,492244,56768.22,14821996
Orion Financial Group,ORFG,Financials,UK,LSE,BB,2020,50694588,35743227,10799781,3909454,0.2500188272978232,63853886,20120501,43733385,5811417,5352823,3974127,1824735,5765748,2017867,23396,1266898,32327.01,7537496
Orion Financial Group,ORFG,Financials,UK,LSE,BB,2021,55615641,32396988,6953872,3620759,0.2589197261335329,45487373,26436643,19050730,8868060,6088264,4342857,3350481,9834725,4978302,2181224,1272279,8811.62,48621439
Orion Financial Group,ORFG,Financials,UK,LSE,BB,2022,61052368,37472725,13432818,12768223,0.17954317363773276,41766505,29924868,11841637,5798748,4413263,2130965,3617960,8458221,5071272,0,1342290,61336.94,2774175
Orion Financial Group,ORFG,Financials,UK,LSE,BB,2023,66872506,45240319,3561380,15774326,0.1315967029948323,78875666,59047512,19828154,9789720,9333356,6253250,10529956,19217980,6027059,697535,149077,29794.18,4579816
Orion Financial Group,ORFG,Financials,UK,LSE,BB,2024,73965169,43788123,4464349,12952844,0.24519767269408904,61316822,36380373,24936449,3069754,3662634,2090653,1282222,14494664,4112859,2001142,22013,28470.57,6469392
Orion Financial Group,ORFG,Financials,UK,LSE,BB,2025,85865816,52576837,12496915,8225033,0.11786621619874743,67763041,24838205,42924836,7512453,6004213,3667431,8393910,11639787,6368751,2844955,111933,45718.36,30710802
Titan Consumer Brands,TICB,Consumer,France,Euronext,B,2020,25009943,14571694,2007669,3309865,0.23731323397514797,18776867,6536866,12240001,978318,2882260,1408276,1197297,3208373,779970,491318,422682,8113.52,27893133
Titan Consumer Brands,TICB,Consumer,France,Euronext,B,2021,27210873,15603174,5599833,5118235,0.2695784208879918,24962124,13156649,11805475,3592170,2474890,1828999,1282451,3468649,2622413,233388,747383,10350.38,25229336
Titan Consumer Brands,TICB,Consumer,France,Euronext,B,2022,29559181,15894827,7257943,7312247,0.2867848803348432,64486269,46693016,17793253,9998189,2262497,1729078,7530812,22814826,630650,0,110624,22081.54,2471430
Titan Consumer Brands,TICB,Consumer,France,Euronext,B,2023,27694921,18145172,4190854,4866389,0.200209793101415,34682884,23827143,10855741,1669430,2593809,1816080,1694102,7802835,1004102,80561,1214010,43606.63,19841209
Titan Consumer Brands,TICB,Consumer,France,Euronext,B,2024,30398011,20534978,5660448,1921854,0.23973517632109825,25849747,18640151,7209596,1104800,1477990,1570574,1899234,7497220,2411641,214519,1113581,10876.28,35541080
Titan Consumer Brands,TICB,Consumer,France,Euronext,B,2025,33936945,12683074,8165339,5246688,0.25659742030874916,29132460,12492946,16639514,1687490,4008374,696800,3906607,5532596,2870001,68455,415251,6513.95,35760001
Cobalt Semiconductor,CBSM,Technology,Taiwan,TWSE,A,2020,33422601,17709027,2041714,7415538,0.1333762785310861,68380764,48197469,20183295,15504590,3589990,619699,7775522,12080316,701308,1862282,78512,30072.15,46051214
Cobalt Semiconductor,CBSM,Technology,Taiwan,TWSE,A,2021,32423569,23739045,1850501,6829153,0.24280416032771143,29832773,14182312,15650461,2524387,4266471,1462125,3748177,5572003,2395001,176,88482,19020.03,26030819
Cobalt Semiconductor,CBSM,Technology,Taiwan,TWSE,A,2022,30246650,14530980,6817542,6751247,0.2547054959011771,44953882,15634366,29319516,5865769,2325723,841451,5386869,6799292,1496056,155259,1458068,79826.29,38906355
Cobalt Semiconductor,CBSM,Technology,Taiwan,TWSE,A,2023,34030196,18578842,7118937,2726270,0.2864795065075697,103532073,66049950,37482123,17590845,3721069,394751,5891227,29044296,2689972,602055,468191,17607.76,49164229
Cobalt Semiconductor,CBSM,Technology,Taiwan,TWSE,A,2024,35307976,25864267,8633218,2770783,0.15596505417380727,100113259,48105721,52007538,21625558,2870739,3528536,7426814,21020990,2133810,0,959451,32456.58,29798840
Cobalt Semiconductor,CBSM,Technology,Taiwan,TWSE,A,2025,33099081,19796553,2520219,3585796,0.2701827411577238,23453728,13519800,9933928,4996065,2403826,1561127,1001605,6569118,2701273,285951,172370,9794.13,22753554
Helix BioSciences,HLXB,Healthcare,USA,NASDAQ,BB,2020,22067151,16199178,2019746,2464052,0.15300158538294165,49712405,20902997,28809408,8994568,2706286,1791534,777809,9594082,602368,153721,379846,29425.81,25916254
Helix BioSciences,HLXB,Healthcare,USA,NASDAQ,BB,2021,24485962,10212484,6075832,1376513,0.18087844528943492,29058579,20305499,8753080,2469037,2110796,1271521,859292,5137073,2414448,1855828,204766,66158.36,18925867
Helix BioSciences,HLXB,Healthcare,USA,NASDAQ,BB,2022,26848448,15843491,4469320,2732209,0.2625494183227228,82316746,26473743,55843003,18813421,2264482,582136,11253598,12107476,628675,371978,696882,14687.15,28907268
Helix BioSciences,HLXB,Healthcare,USA,NASDAQ,BB,2023,30877646,14751777,1725951,5763084,0.13456144236615783,55370088,24699373,30670715,5070128,3962911,361484,5353441,7692526,1635261,882323,830526,6286.86,14348911
Helix BioSciences,HLXB,Healthcare,USA,NASDAQ,BB,2024,29593942,11534417,6715768,4591879,0.22615087776495107,23438858,16637268,6801590,5805074,3497755,769168,2021191,6175253,1781303,1907471,588688,15615.55,16284440
Helix BioSciences,HLXB,Healthcare,USA,NASDAQ,BB,2025,29041294,20418764,5974017,1792378,0.29830626468611415,31049622,21837380,9212242,7759712,3990215,674176,3165851,6914408,2711898,196152,93304,79716.78,11360874
ClearPath Logistics,CPTH,Industrials,USA,NYSE,AAA,2020,50555137,36442302,12553264,4284164,0.14731022654849218,74170699,51646157,22524542,8079584,5012858,4061454,4393538,20240792,4846695,0,1256678,65116.49,48534192
ClearPath Logistics,CPTH,Industrials,USA,NYSE,AAA,2021,54184738,20536045,3120648,3317926,0.22033255728901763,167281460,102708241,64573219,17226892,5495063,2563677,9653188,30233708,4847224,6809324,98738,13095.39,35382469
ClearPath Logistics,CPTH,Industrials,USA,NYSE,AAA,2022,51999074,18195218,8073323,6394741,0.11450632121203955,45396371,30694411,14701960,7214558,3830049,1126983,6656038,13293381,3699281,2991976,735928,26406.75,35505555
ClearPath Logistics,CPTH,Industrials,USA,NYSE,AAA,2023,56021392,39232907,9677236,6799042,0.23310633389495333,43857680,24966838,18890842,8397820,3890782,1691020,449616,10623442,4933275,54862,1158537,46047.4,9513047
ClearPath Logistics,CPTH,Industrials,USA,NYSE,AAA,2024,56531228,37534650,9738987,10058565,0.12082204660279719,63133610,34360065,28773545,2974695,4221809,2309786,6254404,16862886,4160810,0,1096636,27856.33,1064083
ClearPath Logistics,CPTH,Industrials,USA,NYSE,AAA,2025,55327769,33856679,6644657,11475201,0.24408271759939365,154643191,92367281,62275910,18916529,3133424,2499384,20636808,31202387,4775039,380340,1185208,46877.36,38033055
Crimson Pharmaceuticals,CRPH,Healthcare,Switzerland,SIX,B,2020,8043869,5474602,876635,914937,0.2903324262868241,20676175,8923567,11752608,2328152,910554,498824,2806530,2438598,555764,131139,729278,3932.97,47150892
Crimson Pharmaceuticals,CRPH,Healthcare,Switzerland,SIX,B,2021,7771980,5443409,632800,545994,0.14111009534358743,14720186,10094733,4625453,2779883,878214,296581,727372,3123180,510942,19607,1261383,13556.81,18361032
Crimson Pharmaceuticals,CRPH,Healthcare,Switzerland,SIX,B,2022,8080758,3495310,1473963,1374077,0.13993496015218926,24421811,10555606,13866205,2300499,389441,453307,1298495,3687779,588952,292340,145794,44213.89,9651620
Crimson Pharmaceuticals,CRPH,Healthcare,Switzerland,SIX,B,2023,9437824,4400204,1313321,968879,0.1930115912309301,16514395,8359611,8154784,719378,1087459,469814,363301,2808393,921664,481585,888692,44957.75,42119460
Crimson Pharmaceuticals,CRPH,Healthcare,Switzerland,SIX,B,2024,10845508,5296777,1703861,2422657,0.19496487762438397,7986473,4898013,3088460,378320,1412928,597793,641268,2327113,804767,366584,934207,10942.13,37980843
Crimson Pharmaceuticals,CRPH,Healthcare,Switzerland,SIX,B,2025,10502856,7803261,2567244,2223372,0.12523719972770794,12997782,9722425,3275357,1634946,1467532,792338,1647796,3057426,978172,0,109848,31965.78,20169072
